Record Date,FEI Number,Legal Name,Record Type,Publish Date,Download,Record ID
2021-07-02,3007772056,Revance Therapeutics Inc,483,2021-10-12,https://www.fda.gov/media/153014/download,287515
2021-07-27,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,2021-10-07,https://www.fda.gov/media/152837/download,287516
2021-08-05,3003780900,"People's Custom Rx and Clinical Care, LLC",483,2021-10-05,https://www.fda.gov/media/152761/download,287517
2019-12-10,3013023419,BayCare Integrated Service Center LLC,483,2021-10-05,https://www.fda.gov/media/152762/download,287518
2021-05-24,3005292119,Central Admixture Pharmacy Services Inc,483,2021-09-24,https://www.fda.gov/media/152334/download,287520
2021-05-14,3010943533,"Pine Pharmaceuticals, LLC",483,2021-09-24,https://www.fda.gov/media/152333/download,287519
2021-08-12,3009712882,Prescription Labs Inc dba Greenpark,483,2021-09-17,https://www.fda.gov/media/152236/download,287521
2021-04-12,3018101540,Age Management Institute Santa Barbara,483,2021-09-10,https://www.fda.gov/media/152075/download,287522
2021-02-21,1000251214,Toyobo Co. Ltd.,483,2021-09-03,https://www.fda.gov/media/152003/download,287523
2021-08-12,3004021253,Apitoria Pharma Private Limited,483,2021-08-24,https://www.fda.gov/media/151743/download,287525
2021-03-12,3006895982,Jubilant Generics Limited,483,2021-08-17,https://www.fda.gov/media/151566/download,287526
2021-01-29,3013024146,"Imprimis NJOF, LLC",483,2021-08-13,https://www.fda.gov/media/151431/download,287527
2021-03-16,1819470,Eli Lilly & Company,483,2021-08-12,https://www.fda.gov/media/151142/download,287528
2021-03-03,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,2021-07-30,https://www.fda.gov/media/151143/download,287529
2020-01-16,3006515340,Venus Concept Inc,483,2021-06-21,https://www.fda.gov/media/150208/download,287531
2021-03-11,3011976853,BSO LLC,483,2021-06-08,https://www.fda.gov/media/149780/download,287534
2019-04-26,3015212514,"Jon B. Cole, MD",483,2021-06-08,https://www.fda.gov/media/149873/download,287533
2019-04-23,3015213291,"Lauren R. Klein, M.D.",483,2021-06-08,https://www.fda.gov/media/149938/download,287532
2020-01-17,1925262,"Hospira, Inc.",483,2021-05-24,https://www.fda.gov/media/148857/download,287535
2021-04-20,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,2021-05-13,https://www.fda.gov/media/148650/download,287536
2020-01-17,1925262,"Hospira, Inc.",483,2021-05-05,https://www.fda.gov/media/148119/download,287537
2020-04-20,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,2021-04-23,https://www.fda.gov/media/147884/download,287538
2012-01-04,1925262,"Hospira, Inc.",483,2021-04-21,https://www.fda.gov/media/85600/download,287540
2012-10-24,1925262,"Hospira, Inc.",483,2021-04-21,https://www.fda.gov/media/85920/download,287539
2016-06-08,1925262,"Hospira, Inc.",483,2021-04-21,https://www.fda.gov/media/103543/download,287541
2017-10-27,1925262,"Hospira, Inc.",483,2021-04-21,https://www.fda.gov/media/111163/download,287542
2021-02-05,3006701521,Midwestern Pet Foods Chickasha Operation,483,2021-04-19,https://www.fda.gov/media/146854/download,287543
2021-01-28,3011761321,"Wells Pharmacy, Inc",483,2021-03-31,https://www.fda.gov/media/147184/download,287544
2020-05-18,1450022,Fresenius Kabi USA LLC,483,2021-01-29,https://www.fda.gov/media/145539/download,287548
2019-12-06,3010704905,Surgery Pharmacy Services Inc,483,2021-01-29,https://www.fda.gov/media/145527/download,287546
2019-12-17,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,2021-01-29,https://www.fda.gov/media/145538/download,287549
2020-09-23,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,2021-01-29,https://www.fda.gov/media/145537/download,287545
2020-04-06,2016493,"CareFusion 303, Inc.",483,2021-01-25,https://www.fda.gov/media/145402/download,287550
2020-11-05,3006271438,"Novel Laboratories, Inc. d.b.a Lupin Somerset",483,2021-01-14,https://www.fda.gov/media/145108/download,287552
2020-12-10,3013629214,"Lonza Houston, Inc",483,2021-01-14,https://www.fda.gov/media/145127/download,287551
2020-03-20,1643045,"Curia New Mexico, LLC",483,2020-12-29,https://www.fda.gov/media/144805/download,287555
2020-01-16,3004453700,Legacy Pharmaceutical Packaging LLC,483,2020-12-29,https://www.fda.gov/media/144803/download,287556
2020-02-12,3015859129,Family Pharmacy of Statesville,483,2020-12-29,https://www.fda.gov/media/144804/download,287554
2020-10-09,3004600183,"Millers of Wyckoff, Inc.",483,2020-12-22,https://www.fda.gov/media/144720/download,287558
2020-10-10,3011761882,"Curexa - East, LLC dba Curexa",483,2020-12-22,https://www.fda.gov/media/144715/download,287560
2020-09-24,3013118095,Healthy Choice Compounding LLC,483,2020-12-22,https://www.fda.gov/media/144725/download,287557
2020-10-16,3011834594,"Juno Therapeutics, Inc.",483,2020-12-04,https://www.fda.gov/media/144142/download,287562
2020-02-12,3013236711,Overton Brooks VA Medical Center,483,2020-11-20,https://www.fda.gov/media/143562/download,287564
2020-03-11,3015826069,LITTLE FISH PHARMACY LLC,483,2020-11-20,https://www.fda.gov/media/143857/download,287563
2020-09-03,3015144909,"STAQ Pharma, Inc.",483,2020-11-02,https://www.fda.gov/media/143121/download,287565
2019-11-26,3002889358,"ImClone Systems, LLC",483,2020-10-30,https://www.fda.gov/media/143341/download,287566
2020-08-21,3002889358,"ImClone Systems, LLC",483,2020-10-30,https://www.fda.gov/media/143340/download,287567
2020-03-30,3010490167,"Edge Pharma, LLC",483,2020-10-08,https://www.fda.gov/media/142470/download,287568
2020-02-18,1075523,Piedmont Hosp Inc,483,2020-09-21,https://www.fda.gov/media/142274/download,287569
2020-03-20,3003240654,Front Range Laboratories Inc,483,2020-09-21,https://www.fda.gov/media/142134/download,287570
2020-06-15,3005734706,MasterPharm LLC,483,2020-07-29,https://www.fda.gov/media/140568/download,287571
2019-02-08,3011967886,"RC Outsourcing, LLC",483,2020-07-09,https://www.fda.gov/media/139531/download,287572
2020-04-09,3010536120,"Medical Center Pharmacy, Inc.",483,2020-07-01,https://www.fda.gov/media/139661/download,287573
2019-10-30,3014982757,FARMAKEIO OUTSOURCING LLC,483,2020-06-18,https://www.fda.gov/media/139181/download,287575
2019-02-08,3011967886,"RC Outsourcing, LLC",483,2020-05-05,https://www.fda.gov/media/136444/download,287577
2020-02-26,3015826783,"Solaris Pharmacy, Inc.",483,2020-05-05,https://www.fda.gov/media/136443/download,287576
2020-03-11,3009571102,"La Vita Compounding Pharmacy, LLC",483,2020-05-04,https://www.fda.gov/media/137497/download,287584
2019-11-15,3011158388,Nephron Sterile Compounding Center LLC,483,2020-05-04,https://www.fda.gov/media/137539/download,287579
2019-11-25,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,2020-05-04,https://www.fda.gov/media/137571/download,287581
2020-03-06,3011887629,Empower Pharmacy,483,2020-05-04,https://www.fda.gov/media/137544/download,287578
2018-09-19,3013446837,Accurate RX Pharmacy Consulting LLC,483,2020-05-04,https://www.fda.gov/media/137502/download,287582
2020-03-16,3016458098,Walfer Corporation dba Wallace Pharmacy,483,2020-05-04,https://www.fda.gov/media/137547/download,287583
2020-03-05,3005447965,Dr. Reddy's Laboratories Limited,483,2020-04-02,https://www.fda.gov/media/136641/download,287588
2020-02-25,3009876430,Shilpa Medicare Limited,483,2020-04-02,https://www.fda.gov/media/136642/download,287586
2017-12-18,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,2020-03-18,https://www.fda.gov/media/136251/download,287589
2019-07-12,3015119302,Keystone Rx LLC,483,2020-03-10,https://www.fda.gov/media/135894/download,287590
2019-07-25,3007271263,Premier Pharmacy Labs Inc,483,2020-03-09,https://www.fda.gov/media/135874/download,287594
2020-03-02,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,2020-03-09,https://www.fda.gov/media/135875/download,287597
2019-06-17,3013854204,Maitland Labs of Central Florida,483,2020-03-09,https://www.fda.gov/media/135882/download,287593
2020-02-28,3013854204,Maitland Labs of Central Florida,483,2020-03-09,https://www.fda.gov/media/135889/download,287595
2020-02-13,3015826061,"Blount Discount Pharmacy, Inc.",483,2020-03-09,https://www.fda.gov/media/135545/download,287592
2020-02-11,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,2020-03-09,https://www.fda.gov/media/135920/download,287591
2020-01-24,3010164491,Biocon Limited,483,2020-03-06,https://www.fda.gov/media/135890/download,287598
2019-08-28,1972829,Park Avenue Compounding,483,2020-02-24,https://www.fda.gov/media/135406/download,287602
2020-01-24,3004549371,"Claremore Compounding Center, Inc.",483,2020-02-24,https://www.fda.gov/media/135405/download,287600
2019-08-07,3004575449,"PCI San Diego, Inc.",483,2020-02-24,https://www.fda.gov/media/135404/download,287605
2020-02-07,3011103365,Cortez Drugs,483,2020-02-24,https://www.fda.gov/media/135410/download,287604
2019-10-03,3012906298,MCALISTER DRUG CORPORATION,483,2020-02-24,https://www.fda.gov/media/135411/download,287601
2019-12-03,3015617746,Assurance Infusion,483,2020-02-24,https://www.fda.gov/media/135414/download,287599
2018-10-24,3012315020,TMC Acquisitions LLC dba Tailor Made Compounding,483,2020-02-21,https://www.fda.gov/media/135387/download,287606
2020-01-28,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,2020-02-05,https://www.fda.gov/media/134938/download,287607
2019-12-13,3006684882,Hawaii Health Systems Corporation dba Kona Community Hospital Pharmacy,483,2020-02-04,https://www.fda.gov/media/134903/download,287609
2020-01-17,3013127166,Lupin Manufacturing Solutions Limited,483,2020-02-04,https://www.fda.gov/media/134892/download,287608
2019-11-19,3013736415,"SCA Pharmaceuticals, LLC",483,2020-02-04,https://www.fda.gov/media/134901/download,287610
2019-05-23,3013957857,Liveyon,483,2020-02-03,https://www.fda.gov/media/134223/download,287613
2019-05-23,3015381220,Liveyon Labs Inc,483,2020-02-03,https://www.fda.gov/media/133327/download,287614
2019-07-25,3010924627,Mandell's Clinical Pharmacy,483,2020-01-31,https://www.fda.gov/media/133048/download,287615
2017-12-13,3008876196,"Athenex Pharma Solutions, LLC",483,2020-01-28,https://www.fda.gov/media/134684/download,287616
2019-11-12,3010589333,Right Value Drug Stores LLC,483,2020-01-16,https://www.fda.gov/media/134260/download,287619
2019-11-26,3015762738,Portland Compounding Pharmacy LLC,483,2020-01-16,https://www.fda.gov/media/134264/download,287620
2019-11-22,3004102002,"MPRX, Inc.",483,2020-01-07,https://www.fda.gov/media/133954/download,287625
2019-11-07,3004819860,Abilene Nuclear LLC dba National Central Pharmacy,483,2020-01-07,https://www.fda.gov/media/133950/download,287624
2019-11-07,3010683157,"SCA Pharmaceuticals, Inc.",483,2020-01-07,https://www.fda.gov/media/133949/download,287627
2019-12-13,3002809586,Sun Pharmaceutical Industries Ltd.,483,2019-12-20,https://www.fda.gov/media/133737/download,287628
2019-09-27,3004486825,"Snyder Mark Drugs Roselle, Inc. d.b.a. Mark Drugs Pharmacy",483,2019-12-18,https://www.fda.gov/media/133587/download,287631
2019-10-10,3004504906,"Techni Med, Inc. dba The Compounder",483,2019-12-18,https://www.fda.gov/media/133590/download,287632
2019-08-06,3010177428,Randol Mill Pharmacy,483,2019-12-18,https://www.fda.gov/media/133589/download,287630
2017-06-15,3003434972,"Wedgewood Connect, LLC",483,2019-12-09,https://www.fda.gov/media/133108/download,287637
2017-07-12,3004603767,JD & SN Inc.,483,2019-12-09,https://www.fda.gov/media/133109/download,287633
2017-09-28,3008563008,Exela Pharma Sciences LLC,483,2019-12-09,https://www.fda.gov/media/133075/download,287635
2019-09-19,3010504654,Tower Pharmacy and Compounding,483,2019-12-09,https://www.fda.gov/media/133243/download,287638
2017-09-26,3013030904,"Atlas Pharmaceuticals, LLC",483,2019-12-09,https://www.fda.gov/media/133066/download,287639
2019-09-26,3010166491,"Nubratori, Inc",483,2019-11-27,https://www.fda.gov/media/133037/download,287644
2019-09-19,3011152407,AnazaoHealth Corporation,483,2019-11-27,https://www.fda.gov/media/132898/download,287643
2019-09-30,3015242029,"SBH Medical, LTD",483,2019-11-27,https://www.fda.gov/media/132896/download,287641
2019-10-28,3004051616,Apitoria Pharma Private Limited,483,2019-11-20,https://www.fda.gov/media/132757/download,287645
2019-10-25,3004086884,Apitoria Pharma Private Limited,483,2019-11-20,https://www.fda.gov/media/132758/download,287646
2019-09-18,3006624492,Isorx Corp,483,2019-11-12,https://www.fda.gov/media/132341/download,287652
2019-08-28,3008876196,"Athenex Pharma Solutions, LLC",483,2019-11-12,https://www.fda.gov/media/132333/download,287648
2019-09-20,3011976853,BSO LLC,483,2019-11-12,https://www.fda.gov/media/132339/download,287651
2019-07-17,3015147067,Medscript Compounding Pharmacy,483,2019-11-12,https://www.fda.gov/media/132334/download,287649
2019-08-09,3015316526,Medoz Pharmacy of Polk Inc,483,2019-11-12,https://www.fda.gov/media/132329/download,287650
2019-09-09,3006078531,Pacifica Pharmacy,483,2019-11-05,https://www.fda.gov/media/132021/download,287656
2019-09-12,3012907473,Innoveix Pharmaceuticals Inc,483,2019-11-05,https://www.fda.gov/media/132285/download,287653
2019-07-29,3015468054,Maimonides Medical Center - Pharmacy,483,2019-11-05,https://www.fda.gov/media/132286/download,287655
2019-08-16,3005374721,Columbia River Pharmacy LLC (DBA Malley's Compounding Pharmacy),483,2019-10-21,https://www.fda.gov/media/131610/download,287658
2019-07-18,3009042626,Shertech Pharmacy- Piedmont,483,2019-10-21,https://www.fda.gov/media/131612/download,287661
2019-08-01,3010006900,"Southern California Compounding Pharmacy, LLC",483,2019-10-21,https://www.fda.gov/media/131415/download,287664
2019-08-09,3012038236,Stonegate Pharmacy LP,483,2019-10-21,https://www.fda.gov/media/131663/download,287660
2019-08-23,3012263025,East Marietta Drug Company,483,2019-10-21,https://www.fda.gov/media/131670/download,287663
2019-07-30,3013352224,"InfuScience, Inc. dba Bioscrip Infusion Services",483,2019-10-21,https://www.fda.gov/media/131520/download,287659
2019-05-16,3007488106,Synthetopes Inc,483,2019-10-18,https://www.fda.gov/media/131362/download,287665
2019-07-18,3008563008,Exela Pharma Sciences LLC,483,2019-10-18,https://www.fda.gov/media/131226/download,287666
2019-08-01,3012465222,Compound Preferred LLC,483,2019-10-18,https://www.fda.gov/media/131285/download,287667
2019-08-02,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,2019-10-17,https://www.fda.gov/media/131274/download,287668
2019-09-27,3004081307,Cipla Limited,483,2019-10-11,https://www.fda.gov/media/131707/download,287669
2019-09-20,3002807512,Lupin Limited,483,2019-10-09,https://www.fda.gov/media/131636/download,287671
2019-09-27,3007373532,Aurobindo Pharma Limited,483,2019-10-09,https://www.fda.gov/media/131638/download,287670
2019-07-24,3003780900,"People's Custom Rx and Clinical Care, LLC",483,2019-10-01,https://www.fda.gov/media/131179/download,287673
2019-07-23,3010680515,US Specialty Formulations LLC,483,2019-09-30,https://www.fda.gov/media/131067/download,287674
2019-07-18,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,2019-09-30,https://www.fda.gov/media/131040/download,287676
2019-07-01,1000371043,Dougherty's Pharmacy,483,2019-09-16,https://www.fda.gov/media/130816/download,287677
2019-07-02,3002614375,Shertech Pharmacy,483,2019-09-16,https://www.fda.gov/media/130254/download,287679
2019-06-21,3012104093,Fagron Compounding Services,483,2019-09-16,https://www.fda.gov/media/130443/download,287681
2019-04-05,3014877770,"Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",483,2019-09-16,https://www.fda.gov/media/130304/download,287678
2019-06-14,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,2019-09-16,https://www.fda.gov/media/130374/download,287682
2019-07-23,3008476140,Itc Compounding,483,2019-09-15,https://www.fda.gov/media/130570/download,287685
2019-06-17,3015414747,Professional Pharmacy Services Inc dba Good Day Pharmacy,483,2019-09-15,https://www.fda.gov/media/130542/download,287684
2019-08-23,3005977675,Ipca Laboratories Limited,483,2019-09-10,https://www.fda.gov/media/130650/download,287686
2019-08-20,3006549835,Dr. Reddy's Laboratories Ltd.,483,2019-08-29,https://www.fda.gov/media/130371/download,287687
2019-07-26,3007197995,Shilpa Pharma Lifesciences Limited,483,2019-08-22,https://www.fda.gov/media/130236/download,287688
2019-06-07,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,2019-08-21,https://www.fda.gov/media/130142/download,287689
2019-02-08,3004570352,Pavilion Compounding Pharmacy,483,2019-08-09,https://www.fda.gov/media/129733/download,287692
2019-08-02,3014617030,"Novartis Gene Therapies, Inc.",483,2019-08-08,https://www.fda.gov/media/129734/download,287693
2019-07-19,3002806691,Cipla Limited,483,2019-07-30,https://www.fda.gov/media/129484/download,287695
2019-07-12,3005448030,Dr. Reddy's Laboratories Limited (Unit II),483,2019-07-30,https://www.fda.gov/media/129485/download,287694
2019-04-09,3003348498,ImprimisRx NJ,483,2019-07-25,https://www.fda.gov/media/128377/download,287698
2019-05-09,3004483463,"Coast Quality Pharmacy, LLC dba Anazao Health",483,2019-07-25,https://www.fda.gov/media/129281/download,287701
2019-01-23,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,2019-07-25,https://www.fda.gov/media/128390/download,287702
2019-04-12,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,2019-07-25,https://www.fda.gov/media/124960/download,287700
2019-04-29,3012223534,Colonia Care Pharmacy,483,2019-07-25,https://www.fda.gov/media/128378/download,287697
2019-05-31,3013931875,"QuVa Pharma, Inc.",483,2019-07-25,https://www.fda.gov/media/128373/download,287699
2019-04-16,3002759569,Geneva Woods Pharmacy Inc,483,2019-07-24,https://www.fda.gov/media/124961/download,287706
2019-04-23,3012053582,"QuVa Pharma, Inc.",483,2019-07-24,https://www.fda.gov/media/124967/download,287704
2019-02-08,3000204829,"Topway Enterprises, Inc",483,2019-07-23,https://www.fda.gov/media/129226/download,287707
2019-05-16,3006269306,Compound Care Pharmacy LLC,483,2019-07-16,https://www.fda.gov/media/128970/download,287710
2019-05-09,3014613445,Total Vein Pharmacy,483,2019-07-16,https://www.fda.gov/media/128972/download,287709
2019-04-25,3014549846,OSRX Inc.,483,2019-07-15,https://www.fda.gov/media/124972/download,287712
2019-06-04,3002401385,Custom Compounding Center,483,2019-07-12,https://www.fda.gov/media/128777/download,287717
2019-05-16,3010241801,"Vital Care Compounder, Inc",483,2019-07-12,https://www.fda.gov/media/128811/download,287715
2019-06-04,3005124189,Indoco Remedies Limited,483,2019-07-09,https://www.fda.gov/media/128665/download,287718
2019-06-21,3006549835,Dr. Reddy's Laboratories Ltd.,483,2019-07-09,https://www.fda.gov/media/128653/download,287719
2019-05-31,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,2019-07-09,https://www.fda.gov/media/128709/download,287720
2019-06-11,3002809586,Sun Pharmaceutical Industries Ltd.,483,2019-06-21,https://www.fda.gov/media/128179/download,287721
2019-05-24,3004021229,Aurobindo Pharma Ltd,483,2019-06-10,https://www.fda.gov/media/127827/download,287722
2019-05-15,3004995645,Lupin Ltd.,483,2019-05-22,https://www.fda.gov/media/125701/download,287723
2019-05-03,3002984011,Zydus Lifesciences Limited,483,2019-05-14,https://www.fda.gov/media/125015/download,287724
2018-10-25,3013207472,"Promise Pharmacy, LLC",483,2019-05-13,https://www.fda.gov/media/120639/download,287725
2019-04-16,3005029956,Torrent Pharmaceuticals Limited,483,2019-05-02,https://www.fda.gov/media/124458/download,287726
2019-02-22,1456985,John's Pharmacy Inc.,483,2019-04-30,https://www.fda.gov/media/122750/download,287775
2019-02-22,1456985,John's Pharmacy Inc.,483,2019-04-30,https://www.fda.gov/media/123589/download,287776
2018-08-08,1925262,"Hospira, Inc.",483,2019-04-30,https://www.fda.gov/media/120632/download,287769
2018-08-30,2246848,Akorn Operating Company LLC,483,2019-04-30,https://www.fda.gov/media/120699/download,287754
2018-04-12,1000525461,"ADMA Biologics, Inc",483,2019-04-30,https://www.fda.gov/media/120754/download,287779
2019-03-14,3002468086,"QuVa Pharma, Inc.",483,2019-04-30,https://www.fda.gov/media/122711/download,287740
2019-03-14,3002468086,"QuVa Pharma, Inc.",483,2019-04-30,https://www.fda.gov/media/123660/download,287741
2018-11-01,3002835459,Med Shop Total Care Inc.,483,2019-04-30,https://www.fda.gov/media/120626/download,287737
2018-09-14,3002946561,White House Pharmacy Inc. dba San Jose Compounding Pharmacy,483,2019-04-30,https://www.fda.gov/media/120637/download,287790
2019-01-29,3002946837,Pharmacy Resources Incorporated,483,2019-04-30,https://www.fda.gov/media/120799/download,287786
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-04-30,https://www.fda.gov/media/120804/download,287800
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-04-30,https://www.fda.gov/media/120805/download,287799
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-04-30,https://www.fda.gov/media/120931/download,287802
2018-11-14,3003637491,Duren Health Mart Pharmacy,483,2019-04-30,https://www.fda.gov/media/120617/download,287744
2018-12-17,3004600090,California Pharmacy & Compounding Center,483,2019-04-30,https://www.fda.gov/media/120913/download,287798
2019-02-07,3006031801,US Compounding Inc,483,2019-04-30,https://www.fda.gov/media/122465/download,287807
2018-10-25,3006072852,San Diego Compounding Pharmacy,483,2019-04-30,https://www.fda.gov/media/120628/download,287795
2019-02-14,3006372310,"Intrathecal Compounding Specialists, LLC",483,2019-04-30,https://www.fda.gov/media/120867/download,287767
2018-08-15,3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",483,2019-04-30,https://www.fda.gov/media/120752/download,287780
2018-08-22,3009590582,"Central Admixture Pharmacy Services, Inc.",483,2019-04-30,https://www.fda.gov/media/120740/download,287745
2018-11-19,3010087152,"Downing Labs, LLC",483,2019-04-30,https://www.fda.gov/media/120803/download,287739
2018-12-19,3010710511,"Flourish Integrative Pharmacy, LLC",483,2019-04-30,https://www.fda.gov/media/120801/download,287751
2018-10-19,3010955218,Johnson Memorial Cancer Center,483,2019-04-30,https://www.fda.gov/media/120629/download,287783
2018-12-21,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2019-04-30,https://www.fda.gov/media/120806/download,287784
2019-03-12,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,2019-04-30,https://www.fda.gov/media/122716/download,287805
2018-09-27,3011761882,"Curexa - East, LLC dba Curexa",483,2019-04-30,https://www.fda.gov/media/120702/download,287755
2018-10-11,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,2019-04-30,https://www.fda.gov/media/120641/download,287793
2018-12-14,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,2019-04-30,https://www.fda.gov/media/120792/download,287756
2019-02-26,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,2019-04-30,https://www.fda.gov/media/122302/download,287787
2018-09-05,3012283530,Arnold Professional Pharmacy,483,2019-04-30,https://www.fda.gov/media/120749/download,287765
2018-09-17,3012384835,SKNV,483,2019-04-30,https://www.fda.gov/media/120734/download,287732
2019-03-18,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,2019-04-30,https://www.fda.gov/media/122709/download,287743
2019-03-18,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,2019-04-30,https://www.fda.gov/media/123658/download,287742
2018-11-12,3013207472,"Promise Pharmacy, LLC",483,2019-04-30,https://www.fda.gov/media/120621/download,287781
2018-09-27,3013316698,MedisourceRx,483,2019-04-30,https://www.fda.gov/media/120705/download,287794
2018-09-27,3013316698,MedisourceRx,483,2019-04-30,https://www.fda.gov/media/120706/download,287792
2018-09-21,3013957857,Liveyon,483,2019-04-30,https://www.fda.gov/media/122545/download,287791
2018-09-07,3014391500,New Vitalis Pharmacy LLC,483,2019-04-30,https://www.fda.gov/media/120739/download,287768
2018-08-17,3014461693,HomeChoice Partners dba BioScript Infusion Services,483,2019-04-30,https://www.fda.gov/media/120762/download,287778
2018-09-19,3014483112,IntegraDose Compounding Services LLC,483,2019-04-30,https://www.fda.gov/media/120694/download,287762
2018-11-08,3014538927,"Hallettsville Pharmacy, LLC",483,2019-04-30,https://www.fda.gov/media/120622/download,287738
2018-11-29,3014539091,"Crawford's Professional Drugs, Inc. dba Diket's Professional Drugs, Inc.",483,2019-04-30,https://www.fda.gov/media/122501/download,287759
2019-01-28,3014597434,Pet Pharmacy NW LLC,483,2019-04-30,https://www.fda.gov/media/122468/download,287749
2018-11-29,3014745182,"Hiers Enterprises, LLC dba Northwest Compounding Pharmacy",483,2019-04-30,https://www.fda.gov/media/120607/download,287748
2019-02-21,3014857565,Lifetime Value Pharmacy III Inc.,483,2019-04-30,https://www.fda.gov/media/120924/download,287801
2019-03-20,3015134033,ACRX Specialty Pharmacy Inc,483,2019-04-30,https://www.fda.gov/media/122714/download,287757
2019-03-01,3011905047,Eugia SEZ Private Limited,483,2019-04-08,https://www.fda.gov/media/122717/download,287810
2019-02-05,3002957541,Sun Pharmaceutical Medicare Limited,483,2019-03-22,https://www.fda.gov/media/121931/download,287811
2019-02-15,3003981475,Biocon Biologics Limited,483,2019-03-12,https://www.fda.gov/media/120971/download,287812
2019-01-15,3009193040,Dr Reddy's Laboratories Limited,483,2019-02-26,https://www.fda.gov/media/120494/download,287813
2018-12-14,3008461619,Eugia Pharma Specialities Limited,483,2019-02-25,https://www.fda.gov/media/120484/download,287814
2019-02-08,3002949099,Dr. Reddy's Laboratories Ltd.,483,2019-02-19,https://www.fda.gov/media/120317/download,287816
2019-02-08,3004819820,Lupin Limited,483,2019-02-19,https://www.fda.gov/media/120318/download,287815
2019-01-25,3006644152,Indoco Remedies Limited (Plant I),483,2019-02-12,https://www.fda.gov/media/120249/download,287818
2019-01-25,3007549629,Lupin Limited,483,2019-02-08,https://www.fda.gov/media/120140/download,287819
2018-10-26,3004161218,Dishman Carbogen Amcis Limited,483,2018-12-10,https://www.fda.gov/media/119171/download,287820
2018-10-16,3011566408,"LSNE-Leon, SLU",483,2018-12-04,https://www.fda.gov/media/119051/download,287821
2018-10-30,3006549835,Dr. Reddy's Laboratories Ltd.,483,2018-11-14,https://www.fda.gov/media/117873/download,287822
2018-10-18,3009107538,Lupin Limited,483,2018-11-05,https://www.fda.gov/media/117439/download,287823
2018-09-28,3004081307,Cipla Limited,483,2018-10-22,https://www.fda.gov/media/117440/download,287824
2017-11-17,3002808534,"Yuki Gosei Kogyo Co., Ltd.",483,2018-09-10,https://www.fda.gov/media/116188/download,287828
2018-08-31,3002809586,Sun Pharmaceutical Industries Ltd.,483,2018-09-10,https://www.fda.gov/media/116191/download,287826
2018-05-01,3005949964,"Catalent Indiana, LLC",483,2018-09-10,https://www.fda.gov/media/116184/download,287829
2018-07-27,3006456888,Unichem Laboratories Limited,483,2018-09-10,https://www.fda.gov/media/116181/download,287825
2018-08-28,3013712903,Zydus Lifesciences Limited,483,2018-09-10,https://www.fda.gov/media/116195/download,287827
2016-11-16,3002807979,Sun Pharmaceutical Industries Limited,483,2018-08-09,https://www.fda.gov/media/101860/download,287830
2017-05-19,3003885745,Zhejiang Huahai Pharmaceutical,483,2018-08-09,https://www.fda.gov/media/115300/download,287831
2016-11-18,3003999190,"Zhejiang Huahai Pharmaceutical Co., Ltd.",483,2018-08-09,https://www.fda.gov/media/115287/download,287832
2018-07-17,3005241015,Celltrion Inc.,483,2018-08-06,https://www.fda.gov/media/115338/download,287833
2018-03-02,3003510514,Hetero Drugs Limited,483,2018-07-17,https://www.fda.gov/media/114493/download,287834
2016-09-14,3005587313,Mylan Laboratories Limited,483,2018-06-26,https://www.fda.gov/media/114319/download,287837
2018-05-24,3008565058,Glenmark Pharmaceuticals Limited,483,2018-06-05,https://www.fda.gov/media/113917/download,287839
